signal_id,lp_max_idx,lp_max,lp_mean,lp_std
79,133635,23.293894414207507,0.7103287499999341,15.954632628975975
80,403752,21.971848442148566,-0.7842537499999546,16.091943777566918
81,695892,19.818701612876406,-1.3500474999999554,14.977330746872216
82,155126,21.532681724376825,0.6999512500003964,14.726708666095293
83,426110,21.030964594342603,-0.8058849999999259,15.444171074769228
84,314974,20.26284469151397,-1.1835349999999885,15.191552227585134
85,580806,20.68724274135076,-1.9398137499993964,16.013422845269634
86,42548,24.122970900441228,0.8643275000001209,16.438881794095607
87,118137,18.89945372592096,-0.0163737500000378,13.383666658225179
88,655787,15.990691475021482,-1.4689275000002593,12.349835195329812
89,389116,17.563585801538398,-1.4622762500001012,13.439354341138511
90,728907,19.02010631790468,-1.0907824999997429,14.198473401078203
91,189321,19.450461734286076,-1.9498087500000691,15.126345453183765
92,451596,21.625891756770677,0.8954637500001768,14.659509216665485
93,682731,17.937869175821604,-1.0101912499999803,13.363557624692671
94,148427,17.759423609518425,-0.1724362500001084,12.662501810921679
95,412344,18.920776393690442,-0.023453750000115882,13.351934728117087
96,60911,18.58934847838553,-1.0814062500000623,13.913505818640866
97,328194,18.8422137205344,-1.9571812500001375,14.69815238159616
98,588274,22.05607283333929,0.8770799999999932,14.9664567578503
99,42320,19.642955090283817,-1.14926874999991,14.709086801812276
100,307748,20.046060881914013,-1.9440737500000609,15.537021585819712
101,568437,22.919882928666805,0.8807524999999716,15.574305510292714
102,377650,20.15322618160328,-1.3663450000000197,15.222349178225699
103,635517,22.050171049781646,0.7213675000000362,15.077899495220047
104,105748,21.11838915990053,-0.7806525000001647,15.493475356946435
105,578682,18.521522976539234,-0.9740912499999084,13.802377515243334
106,46011,18.88473767856892,-0.17051124999999406,13.431188190130806
107,309216,19.381428317708977,-0.0586525000000037,13.705755381358616
108,781450,18.926664112223843,-1.2549262500001463,14.48299074429549
109,248423,19.238855394297946,-1.8645674999997182,15.111511040113127
110,509827,22.587498889341504,0.8836337500000457,15.37781886311877
111,86211,18.60090227234954,-1.1325462500000003,13.951001632010705
112,351719,18.78035199363432,-1.940918749999936,14.650786905554705
113,614110,21.91915543526062,0.8731512500000339,14.874159741324785
114,785696,18.194290875976513,-1.0126387499999854,13.563063722001354
115,250081,17.829939340783092,-0.16942999999994493,12.728419655483256
116,514781,18.80703743904013,-0.037263750000259936,13.330803563512328
117,611161,17.85880882024767,-1.0099487500001307,13.327636001459773
118,75527,17.963306368231915,-0.1952237500001368,12.824742869229974
119,339731,18.929065673252712,-0.008882500000061255,13.389872868448718
120,554585,18.274396311487134,-0.9981725000001468,13.624515778915653
121,24614,18.6022794047912,-0.2017974999999632,13.33545395539698
122,284795,19.091128549021608,-0.02058250000013885,13.520375318362674
123,105446,19.68406083406267,-1.017601250000006,14.626981961446376
124,370466,18.885337265125067,-0.16238500000000788,13.457827245140376
125,634403,20.096753000501945,-0.02885375000003702,14.21437289220834
126,478219,18.7468372269852,-1.07791125000003,14.01720232476038
127,738934,19.26454419554893,-1.941216249999824,14.976763465493764
128,200786,21.447829222643488,0.8695937500000158,14.541385925817297
129,662587,18.49344831292501,-1.0582712500000309,13.802476787718211
130,127808,18.616251554880346,-1.9460662499999812,14.510125178153741
131,389602,21.601713890853468,0.8907574999998824,14.617092231253741
132,267648,20.629491107997655,-1.3534637500000102,15.56901048904092
133,525425,22.0527414023278,0.7231999999999257,15.088800190912625
134,795445,21.507440284695054,-0.8141162499999592,15.790924516676649
135,97058,21.20545758073968,-1.3599274999999842,15.96582669072546
136,355682,22.68166076144157,0.7224600000001263,15.526057419710133
137,625495,21.88276564568043,-0.7829950000001605,16.031175057050092
138,564699,21.203394288906768,-1.0693824999996502,15.731882243443012
139,26328,21.657248619208627,-1.8978125000000456,16.664820212050646
140,289245,24.33348460287697,0.845288750000196,16.573917722866792
141,285916,18.0562855195403,-0.9975087500001224,13.476201268689715
142,552738,17.69862204376352,-0.1615950000002129,12.635897120633874
143,16113,18.860477624027066,-0.0452924999999983,13.358524605658731
144,598719,-0.004041676066414654,-0.01079375000000013,0.005502136561703471
145,634859,-1.4793133351651981,-1.4859849999999668,0.003933806268937328
146,672176,-1.435601437259998,-1.4397374999999952,0.0023559353216087552
147,207170,18.63850469147569,-1.2103575000001876,14.019033274608473
148,471681,18.98823119511231,-1.9417362499998436,14.797855083014865
149,733515,22.00550581430957,0.8913350000000382,14.913875695285931
150,663530,20.458328908511067,-1.3671024999998636,15.430599665785989
151,126912,20.94763203156252,0.7118712499999227,14.297404619322483
152,399877,21.888493434177143,-0.7770762500000236,16.03733456705347
153,424401,18.5908998265074,-1.1293000000000897,13.93961876405622
154,689430,18.870282593550684,-1.9469987500001056,14.710197978085755
155,150711,21.79879679596198,0.8726137499998515,14.792676341591205
156,616005,18.781750015081037,-0.9959237499997556,13.978947265736268
157,82695,18.58211671004288,-0.1760900000000777,13.263759119626648
158,347456,19.69975714212876,-0.0541787500000024,13.952983550524714
159,299831,18.854334146144453,-0.007412500000035614,13.332750389654962
160,32994,15.98717287218582,-1.478901249999888,12.352743728319444
161,568826,18.11252476321784,-1.4431337500007435,13.822426814075744
162,230343,19.130136059427628,0.006293750000127136,13.53219520371145
163,763125,16.161517644801258,-1.4952124999999188,12.489072095801427
164,499634,18.51830124153591,-1.4378874999999245,14.118456970534409
165,407052,18.56603358683385,-1.1861862500000795,13.968944535345877
166,671242,18.99392247871017,-1.9419899999998709,14.793034669907474
167,132603,21.81005173832454,0.869603750000013,14.791839228383994
168,728306,18.787275205024933,-1.1913862500001544,14.133310169633992
169,193125,18.997473701085127,-1.9373549999998865,14.801989038552065
170,455000,22.008150316616568,0.8555575000000378,14.945316687999124
171,676204,21.438134395196855,-1.3611412500002216,16.098874027997425
172,133726,22.941933703247965,0.6908387499996345,15.705452214532988
173,404224,21.938963097265784,-0.7708387499999247,16.064508565112646
174,100941,19.943497301634725,-1.2006712500000187,14.959715690562115
175,365116,20.07475859499707,-1.9467350000002144,15.572338784809757
176,627066,22.303052882584428,0.8775237499997357,15.151056422221668
177,568973,17.95166441648476,-1.0092199999997722,13.399792880305741
178,34691,17.65613122786668,-0.18025750000015475,12.609166980266266
179,298535,18.80597792217589,-0.029478749999967788,13.316961087586824
180,115549,20.670377018247088,-1.3545212499998758,15.57232888786824
181,375069,22.41739164776689,0.7123224999998978,15.327442458755698
182,644254,21.498324152516084,-0.7885562499997708,15.752956547467234
183,505514,19.96573660616884,-1.1483150000000248,14.92915381813676
184,770222,19.945619578856725,-1.9384275000002016,15.476634423310935
185,232763,23.342435433451353,0.8737350000001611,15.882441713814414
186,546270,19.458174177439087,0.00038125000002422896,13.757131357950033
187,286200,16.447087258060186,-1.4683562499999872,12.671854700652919
188,18786,17.88966370163446,-1.4538925000000782,13.678418917593303
189,714987,18.600719805922907,-1.1483487500001528,13.947571959257449
190,180066,18.87224709673746,-1.9436612500000068,14.708050484679324
191,441970,21.82322777436904,0.8825525000001367,14.804199265272024
192,545792,19.85433055389187,-0.0035912500001195635,14.059053474078652
193,275927,16.42643436425606,-1.4733887499999392,12.669293218989846
194,15079,19.519447300936694,-1.4665249999999372,14.863339627763727
195,268457,18.77674745409272,-0.0010999999999246174,13.28502900304918
196,6784,15.671071480142365,-1.4943412499999196,12.138347196018827
197,539258,17.204974705000087,-1.4388487499999418,13.18828578913852
198,405667,18.388489856682185,-0.9958087499999714,13.685832820693454
199,672148,18.28234227874388,-0.17124750000009245,13.038536241588073
200,136313,19.13848035638129,-0.02619125000038497,13.545589467551663
201,434637,20.540971783183856,-0.995220000000001,15.225093131925645
202,700627,20.428429519265663,-0.17554875000015718,14.559892130908699
203,165634,21.93083550377901,-0.02281625000004585,15.502989009207306
204,355085,18.463640531123932,-1.1799624999999885,13.879187284900839
205,620389,18.724969057562767,-1.9433125000001408,14.607140606824286
206,81725,21.733917472658227,0.8621524999999095,14.747981285865045
207,75458,19.00282285639061,-0.05747499999998683,13.42322691202831
208,610850,15.93094653094658,-1.481838750000328,12.249734841454261
209,344412,17.504727007708865,-1.4017800000000515,13.184469123536456
210,203646,19.93991088980316,-1.3623199999998623,15.070920745699587
211,464714,21.846080456114944,0.7371387499999502,14.932392392310009
212,733499,21.071048653789692,-0.8027462500002406,15.452353763982561
213,454369,18.64052946962616,-0.046250000000018616,13.227888834976781
214,191801,15.740971503460065,-1.4732474999998562,12.180991054824887
215,725177,17.23150895549525,-1.4633237500001095,13.20708446205312
216,209335,18.4540811024532,-1.1591837500000186,13.861798641926644
217,470735,18.983017674558273,-1.9397000000002185,14.792324273351396
218,732080,21.42759584279777,0.8653662500000145,14.518325516936581
219,468734,20.35488181911317,-1.3835299999999349,15.368625145721348
220,727326,22.02941355165976,0.7270425000000771,15.070854219927714
221,197599,21.381084473559934,-0.7833862500000214,15.685158900491276
222,41119,18.775180687480788,0.004242499999991992,13.283712842074875
223,578610,15.851905692232275,-1.481027500000187,12.253656198366293
224,312698,17.34425890082341,-1.4861612500000492,13.288247613668332
225,24970,18.017282027468205,-1.0051250000000436,13.475424883816268
226,288588,17.659690681424166,-0.19056625000011734,12.656710035850752
227,553834,18.618065662867558,-0.014844999999831843,13.2459921869298
228,641614,19.96887101650306,-1.1297049999998758,14.921199063426249
229,106043,19.504952692317353,-1.9383400000000257,15.162012499349169
230,368556,23.43317970214673,0.8633574999999692,15.943984421467645
231,38030,19.08217866494014,-1.002306250000039,14.199213881987774
232,301853,18.51309321226847,-0.17753374999992405,13.215943758556195
233,566293,19.553167114925454,-0.022149999999671082,13.839948480455847
234,642110,19.194401575954664,-0.007270000000114944,13.552813647703355
235,375023,16.354708847089686,-1.475436249999946,12.614224804698098
236,110753,18.336394271852765,-1.4485037499998878,13.9801620926521
237,669719,19.29261224398629,0.006959999999963276,13.6508835167543
238,402817,16.458550589082368,-1.5061587500000462,12.692073411837349
239,139090,18.40172218316704,-1.4290362499998803,14.031876344559779
240,674652,20.01963578983705,-1.1959749999997924,14.991310992743964
241,138415,20.190813440016523,-1.9427287500000887,15.650245290212231
242,401727,22.51394686660254,0.867316250000128,15.306791986538347
243,729672,18.075597856750246,-0.9969487500000048,13.501846535021384
244,194453,17.733581379416215,-0.18969125000020928,12.654338600182841
245,458280,18.728633243087238,-0.027703750000078933,13.256689536212333
246,188448,17.983311902513528,-1.0081474999997972,13.40470717872693
247,453469,17.691819273416115,-0.16509624999998912,12.604276645823484
248,717478,18.730620369142464,-0.04346250000021085,13.277020686670058
249,591754,20.935828254603805,-1.3639175000000965,15.77039925653482
250,50591,22.671262409949808,0.7135724999998613,15.53127249872908
251,319060,21.44417944075929,-0.7847400000001156,15.718404508224996
252,457877,18.48404508584267,-1.1497937500000062,13.86645638105994
253,723341,18.636303995364607,-1.9146862500002275,14.55080163988373
254,185791,21.646263416468653,0.8824074999999157,14.683206309535672
255,581862,18.85636247599801,-1.1997562499998842,14.171023440980413
256,46728,19.041676869594344,-1.9358812500001576,14.829307414446184
257,308613,22.147594002456387,0.8646374999999763,15.049262774102322
258,314082,19.807758485950817,-1.3452162500000315,14.969826008807695
259,573350,21.548213265021914,0.7018612500001652,14.73275843043188
260,44246,21.008744698297523,-0.8126137500000337,15.427949786489886
261,48582,20.393525867558147,0.019991250000134055,14.416510929077274
262,585122,17.961024035982614,-1.4925712499995556,13.754512982683856
263,321358,19.776821185413613,-1.4641187499998956,14.993579722614404
264,622664,19.48714575179516,-1.004486250000194,14.476971398604784
265,88105,19.19082414231321,-0.18875375000003414,13.692990237839297
266,352083,20.161541497704913,-0.015950000000065908,14.257978698973107
267,612203,19.188707554357,-1.0043799999996297,14.264320870613005
268,79013,19.444657663391443,-0.1827162500000216,13.8722363821509
269,343376,20.171746357540844,-0.02091249999991201,14.26382387220942
270,258161,18.159732501492048,-1.005707499999957,13.53593468544882
271,523703,17.871192806998852,-0.17457249999990118,12.747248054180508
272,787927,18.976429141778677,-0.0366712500000068,13.441488283392953
273,410840,18.50208757674962,-1.1770724999999609,13.905900591465096
274,675845,18.71683438936184,-1.9338424999998864,14.5989513964259
275,137787,21.709899127164636,0.8722687499998883,14.731449742929184
276,92685,20.928883989865295,-1.357414999999733,15.773362111700845
277,351589,22.336115052203933,0.7002149999997307,15.288191204686932
278,620969,21.615380749370303,-0.7857650000000835,15.846099244176026
279,266837,20.27614752727564,-1.4312174999999048,15.237891247319471
280,531038,24.21554002876823,0.6568574999998088,16.527017885013176
281,787679,22.994202441759313,-0.6591625000001451,16.382349326377756
282,10561,19.93729426330337,-1.3475075000000378,15.066992277139418
283,269271,21.47186837587215,0.7032837500000544,14.662960201239365
284,539073,20.882782649574352,-0.8001562499995281,15.330835454040338
285,529847,18.904338943339738,-0.9887475000000464,14.069625868798502
286,796325,18.340623576926813,-0.18563124999988548,13.088080676655087
287,258981,19.55612676962628,-0.026697499999919223,13.829736510100565
288,770255,18.57720603346307,-0.9848487499998771,13.800155203014645
289,236263,18.454071018667143,-0.15543124999984995,13.145111436046538
290,500834,20.050885845490857,-0.0566387499999511,14.220096817698927
291,128537,18.449093071392788,-1.1803700000000166,13.885955207813629
292,393357,18.707275139198686,-1.9642524999999182,14.57574595285712
293,655134,21.784368358306942,0.8883249999998414,14.776508792527178
294,45320,19.13995001256436,-1.0042749999999947,14.232160706199856
295,309111,18.31098339853529,-0.15682374999992146,13.058632071292472
296,573907,19.2936222762386,-0.07737125000016253,13.691177745080855
297,499139,20.222807906573674,-1.3521699999997074,15.269114730013449
298,756405,21.73260226569045,0.6899237499999601,14.892229819718287
299,228377,21.305673618969948,-0.7799175000004498,15.634474191725026
300,4887,20.177939374457164,-1.3409275000001455,15.223454341659153
301,262612,21.610558943960385,0.7020362500003045,14.761430305382982
302,532304,21.068957190214086,-0.8052299999999312,15.45574018420011
303,181654,18.983239117345466,-0.0004849999999921681,13.424926226622642
304,720146,15.876527143734714,-1.4781537500000912,12.270063677627373
305,452721,17.423476087402772,-1.44784249999995,13.342963267675021
306,498038,20.53467924084533,-1.3681812499999542,15.490113849425347
307,755355,22.02926708564579,0.7214175000000568,15.060620137532231
308,226114,21.48952843799735,-0.7895187499999772,15.755812307198667
309,760007,19.671355822819287,-1.3488387500001668,14.865896025265156
310,223005,21.00187508511095,0.6997524999997903,14.359633502099564
311,492336,20.944185755809947,-0.8010349999998062,15.39019365107828
312,270880,19.77369661179461,-1.3466587499999498,14.95865610120821
313,531937,21.495934421875077,0.7370350000000273,14.694754938490426
314,1648,20.86470431654809,-0.8192075000000298,15.321099393289668
315,572942,18.34728367899543,-1.1616887500000457,13.785074315333798
316,37207,19.100493279316282,-1.9384887500000545,14.879805102810064
317,296946,21.73959662744103,0.8715875000000954,14.7357004607994
318,103473,18.815907381508215,-0.017586250000007825,13.320138738670162
319,639544,16.628599321225302,-1.4646312499997745,12.799313705619786
320,377279,17.89551912715989,-1.4584275000000708,13.672642745291311
321,348361,20.38507607870207,-1.3641937499998833,15.383310415786047
322,606818,22.04745604342441,0.7189075000000785,15.074581478234244
323,76941,21.408767876121253,-0.7848237500001143,15.700715698676744
324,200638,20.2427658712544,-0.012966250000187873,14.322807295041654
325,729962,16.648088373735884,-1.487063750000116,12.826635505456506
326,470168,19.90218371521863,-1.438570000000265,15.089354567500225
327,187533,18.130612792079564,-0.9990899999999576,13.516819189642721
328,453450,17.942337593507787,-0.14977999999998035,12.797228251740306
329,717200,18.9605101405337,-0.041873750000144254,13.411896630618301
330,561819,20.398202024495824,-1.3548674999999089,15.38782313786814
331,20085,21.928498843371013,0.7052237500000137,14.999241813931075
332,289476,21.221904635046503,-0.7842637500000641,15.566196731383192
333,736026,17.900731304704692,-0.9994662500001869,13.392606742846006
334,202309,17.462633574412383,-0.1854899999999492,12.48802541877576
335,466680,18.684072373985604,-0.0450662500000926,13.242891377423847
336,321204,20.047265185104468,-1.3490699999999078,14.939598765428107
337,579631,21.525793311569213,0.7587212499999663,14.676831866856453
338,54350,20.881449292207172,-0.8646325000000451,15.347070786050056
339,709449,19.505733409263733,-1.0020199999999733,14.487480945970006
340,175995,19.351729643789287,-0.17294624999986888,13.803964149466456
341,440346,20.604729258926003,-0.02756500000008404,14.587995620534238
342,145109,18.608756357428838,-1.0532862500001323,13.906742790062498
343,410078,18.830486532231067,-1.956725000000041,14.664015364938425
344,671955,21.81875316287837,0.8907512499999369,14.788755920659563
345,38461,19.401257387468466,-0.00408249999982576,13.729857595288449
346,574736,17.299405084261338,-1.4724012499999142,13.280515444152613
347,312051,18.755615413288808,-1.4520300000000883,14.279877708373494
348,190651,21.356464549276374,-1.3582037499998785,16.067009044666513
349,449559,22.916189057106685,0.7136674999999092,15.692801412008171
350,718551,21.916134041798387,-0.7820462499998566,16.049148641618725
351,358698,19.04375717638197,-1.1824812500000317,14.308031784784243
352,622784,19.459040670682125,-1.943072499999944,15.126655383530796
353,84335,22.157784057059718,0.8643975000000067,15.047773966894546
354,609997,19.63008727976822,0.0045162500002210145,13.88615150931428
355,351666,16.882628428797528,-1.4956087500000042,12.982537411420115
356,81437,18.354691498068767,-1.4353637499999572,14.001146170840846
357,57901,20.178078262771734,-0.017063750000042833,14.280688279131642
358,599260,18.18214142400916,-1.476362499999736,13.901637174315493
359,327823,19.067803529521534,-1.4311487500001523,14.489853820394108
360,615885,18.401063235295894,-0.9981074999999936,13.70927958367702
361,81985,18.08045392854984,-0.17762000000003947,12.912058179002685
362,346798,19.13362441728725,-0.04476250000009351,13.547342561165184
363,326919,19.40112399861305,0.012286250000164516,13.71884882480234
364,68795,15.915459432322486,-1.4933112499998595,12.30745985488002
365,598284,17.179727747978447,-1.438549999999661,13.160669133330586
366,96986,18.62703546023329,-1.149128750000151,13.972957317367698
367,362024,18.83400728272992,-1.9399062499998467,14.687553287474616
368,623902,21.75166412170921,0.8702312499999372,14.755392095275516
369,72029,20.23871678039711,-1.3521225000000596,15.278926389106386
370,330316,21.856821789711475,0.6969424999997673,14.943975712768529
371,600429,21.21344601865424,-0.7895587500002735,15.561278322952989
372,266783,20.433455068783182,-1.3659937500001549,15.409188332995935
373,531377,21.423346227304762,0.7082162499996664,14.637620076837322
374,607,21.945022617682962,-0.7866625000000989,16.083023276628733
375,448767,19.07773406703629,-1.1875499999999617,14.326520068013652
376,713222,19.3241506456777,-1.940704999999897,15.033599896282075
377,175905,22.34212672178092,0.8694324999998048,15.183016096727028
378,597709,18.98078932630626,-1.1147450000000296,14.207339663570574
379,62178,19.056483904076035,-1.9634612500001905,14.850573503941682
380,324683,22.91721820191929,0.8911687499997655,15.57389988664677
381,314789,21.06259668163464,-1.3644462500000498,15.85765120219348
382,575024,23.134223142176854,0.7084687499999321,15.854997178191114
383,43971,21.956791723633682,-0.7962574999998681,16.084322472526893
384,271081,20.977407818502915,-1.3655637500000062,15.79490187829694
385,532316,21.82740143609242,0.7183374999998611,14.913298551415155
386,2139,21.886391068828512,-0.7793749999999702,16.031284237804606
387,568331,18.531412774583075,-1.124145000000358,13.87998684732177
388,32611,18.65146437452874,-1.9370712500001013,14.557431533191314
389,295288,21.687452029491954,0.8677800000000917,14.720552909776535
390,727223,18.8262080647148,-1.1897762500000582,14.157697445597089
391,189166,19.357706828657413,-1.943449999999864,15.054198758437044
392,449816,21.78805960554881,0.8717275000000979,14.785751192937953
393,511886,19.9971901319154,-0.029534999999963337,14.138349219871907
394,246261,17.186221056645827,-1.4917662500000233,13.198832019140267
395,781238,19.536397927871825,-1.4122987499997424,14.824520931289976
396,432419,19.46287859145145,-0.005606249999970507,13.758845978336778
397,168454,16.894724712817062,-1.4763474999999529,12.998286272164586
398,704443,18.512463935340033,-1.4433562499997483,14.101096834313124
399,561590,20.311365011583025,0.013460000000025032,14.374811109697475
400,296873,16.81947708957704,-1.4575712500000026,12.955671315319394
401,28733,18.512711663312697,-1.486979999999832,14.127420046287716
402,271690,18.64049882767731,-1.1645749999999175,13.987426787828028
403,536608,18.970670029461104,-1.949618749999724,14.777955854791038
404,798555,22.039499371584398,0.8957762499999578,14.950916082984369
405,400310,20.337127383842578,-1.3416187499999706,15.342373703440227
406,659235,21.951149325817248,0.7051237500000153,14.999635111739936
407,128991,21.27010152898155,-0.809426249999979,15.608418826032656
408,372002,18.301421281697262,-1.0008812499999258,13.637000304831062
409,636436,18.167011925459747,-0.17463249999999345,12.962934380841672
410,102109,19.06419148591104,-0.04033874999980249,13.508869713568773
411,477475,19.3413493860729,-0.004345000000046474,13.659211107319011
412,215541,16.2077672445676,-1.4820424999998505,12.508163007845535
413,747293,17.74945895690938,-1.4395162499999234,13.554730128542587
414,300722,18.771413948798035,-0.06639125000013375,13.304305401499025
415,38517,15.878406173857416,-1.462164999999991,12.268904216479628
416,571471,17.330205276246016,-1.4587037499997282,13.277042139079116
417,491439,19.35457242077862,-0.015566249999839427,13.687275567713506
418,228994,16.24230905671876,-1.4907749999998432,12.534334419142306
419,760465,17.671493929171707,-1.4420137499998544,13.510631837488225
420,605317,19.75000731618139,-0.0016725000000813045,13.896834079870109
421,337416,16.50417430395454,-1.426713749999995,12.513288276580019
422,78016,19.377832854376468,-1.5090287500000144,14.724651291025976
423,349603,19.492738935460128,-0.03503999999997931,13.960852985189614
424,88307,16.887934943278033,-1.4497212500001146,13.028765067529092
425,620998,18.14630431880537,-1.45431999999998,13.873914388906375
426,142459,17.834995840352107,-1.0056149999999622,13.334206457897425
427,406765,17.873300180984725,-0.1926175000000236,12.754631324817364
428,670357,18.93662851551072,-0.014151249999869896,13.403600395673365
429,43079,19.37034429771255,-1.1524762500003678,14.500335215030287
430,309209,19.433786054523093,-1.9388324999999773,15.11423073750972
431,571241,23.123110125888424,0.879086249999955,15.729852242769166
432,355,20.057773716996746,-1.0176887499999738,14.888140304871554
433,266263,19.844619515047494,-0.16103000000002352,14.155174804903801
434,530795,20.76008611493201,-0.029600000000068682,14.700694464295411
435,459464,20.608625715492717,-0.016328750000003573,14.580015675477268
436,203455,17.569896998809572,-1.4792037499998134,13.471415076405457
437,732041,18.47775113024992,-1.4494824999998697,14.081285830186319
438,202993,17.59394485572408,-1.0042962499998975,13.151019503775457
439,467756,17.687277716140798,-0.18587125000001645,12.621965629485748
440,731417,18.72704823709108,-0.015055000000195272,13.243525901904757
441,399596,20.98056533064592,-1.0453574999999051,15.572921296732336
442,664532,21.106227845002028,-1.9384799999999165,16.284752531522884
443,127565,24.52926652840024,0.8733799999999837,16.716483547768096
444,265504,19.511590921810765,-1.0153762500000716,14.481264667031287
445,532832,19.316294408178248,-0.17906000000008052,13.760259674900961
446,796813,20.73302016066967,-0.010881250000093271,14.563535790481158
447,94927,18.860861098335462,-1.0392825000000634,14.070239279851403
448,360051,19.062139013588407,-1.9398850000000547,14.836997167615873
449,621529,22.06050173415115,0.8840924999999008,14.961837919699187
450,704000,18.63645796465504,-1.1571225000000462,14.018838427760404
451,169904,18.846430424567455,-1.9321674999998175,14.6953878224263
452,431173,21.97518574277816,0.8265224999999543,14.927185804647053
